1.08146,1.57079,8,left,-4.99999999996,664
1.08146,1.57079,8,right,-4.99999999996,807
1.08146,1.57079,8,up,-4.99999999996,746
1.08146,1.57079,8,down,-4.99999999996,459
1.08146,1.57079,8,fire,-8.99999999995,213
1.08146,1.95132,0,left,-4.99999999996,567
1.08146,1.95132,0,right,-4.99999999995,746
1.08146,1.95132,0,up,-4.99999999995,598
1.08146,1.95132,0,down,-4.99999999996,471
1.08146,1.95132,0,fire,-8.99999999995,144
1.08146,1.95132,1,left,-4.99999999996,644
1.08146,1.95132,1,right,-4.99999999996,700
1.08146,1.95132,1,up,-4.99999999996,575
1.08146,1.95132,1,down,-4.99999999996,497
1.08146,1.95132,1,fire,-8.99999999995,165
1.08146,1.95132,2,left,-4.99999999996,547
1.08146,1.95132,2,right,-4.99999999995,659
1.08146,1.95132,2,up,-4.99999999995,566
1.08146,1.95132,2,down,-4.99999999995,496
1.08146,1.95132,2,fire,-8.99999999996,191
1.08146,1.95132,3,left,-4.99999999995,686
1.08146,1.95132,3,right,-4.99999999995,733
1.08146,1.95132,3,up,-4.99999999996,554
1.08146,1.95132,3,down,-4.99999999996,542
1.08146,1.95132,3,fire,-8.99999999995,186
1.08146,1.95132,4,left,-4.65597046027,380
1.08146,1.95132,4,right,-2.69201948223,585
1.08146,1.95132,4,up,-4.63802453316,383
1.08146,1.95132,4,down,71.3026940208,432
1.08146,1.95132,4,fire,-7.93901447766,174
1.08146,1.95132,5,left,-4.99999999996,591
1.08146,1.95132,5,right,-4.99999999996,631
1.08146,1.95132,5,up,-4.99999999996,587
1.08146,1.95132,5,down,-4.99999999996,496
1.08146,1.95132,5,fire,-8.99999999995,161
1.08146,1.95132,6,left,-4.99999999996,616
1.08146,1.95132,6,right,-4.99999999996,675
1.08146,1.95132,6,up,-4.99999999997,569
1.08146,1.95132,6,down,-4.99999999996,496
1.08146,1.95132,6,fire,-8.99999999995,154
1.08146,1.95132,7,left,-4.99999999996,605
1.08146,1.95132,7,right,-4.99999999995,650
1.08146,1.95132,7,up,-4.99999999995,577
1.08146,1.95132,7,down,-4.99999999995,502
1.08146,1.95132,7,fire,-8.99999999995,165
1.08146,1.95132,8,left,-4.99999999996,601
1.08146,1.95132,8,right,-4.99999999996,694
1.08146,1.95132,8,up,-4.99999999996,572
1.08146,1.95132,8,down,-4.99999999996,497
1.08146,1.95132,8,fire,-8.99999999996,183
1.56887,1.19026,0,left,-4.99999999996,511
1.56887,1.19026,0,right,-4.99999999996,819
1.56887,1.19026,0,up,-4.99999999996,734
1.56887,1.19026,0,down,-4.99999999996,558
1.56887,1.19026,0,fire,-8.99999999996,210
1.56887,1.19026,1,left,-4.99999999996,616
1.56887,1.19026,1,right,-4.99999999996,796
1.56887,1.19026,1,up,-4.99999999996,719
1.56887,1.19026,1,down,-4.99999999996,588
1.56887,1.19026,1,fire,-8.99999999996,195
1.56887,1.19026,2,left,-4.99999999996,501
1.56887,1.19026,2,right,-4.99999999995,766
1.56887,1.19026,2,up,-4.99999999995,722
1.56887,1.19026,2,down,-4.99999999995,565
1.56887,1.19026,2,fire,-8.99999999996,190
1.56887,1.19026,3,left,-4.99999999996,525
1.56887,1.19026,3,right,-4.99999999996,770
1.56887,1.19026,3,up,-4.99999999996,751
1.56887,1.19026,3,down,-4.99999999996,618
1.56887,1.19026,3,fire,-8.99999999995,208
1.56887,1.19026,4,left,7.80122874407,602
1.56887,1.19026,4,right,4.10839275735,699
1.56887,1.19026,4,up,150.571140166,779
1.56887,1.19026,4,down,8.97161854248,615
1.56887,1.19026,4,fire,8.62661892663,264
1.56887,1.19026,5,left,-4.99999999996,519
1.56887,1.19026,5,right,-4.99999999996,817
1.56887,1.19026,5,up,-4.99999999996,740
1.56887,1.19026,5,down,-4.99999999996,596
1.56887,1.19026,5,fire,-8.99999999995,206
1.56887,1.19026,6,left,-4.99999999997,547
1.56887,1.19026,6,right,-4.99999999996,776
1.56887,1.19026,6,up,-4.99999999996,721
1.56887,1.19026,6,down,-4.99999999996,604
1.56887,1.19026,6,fire,-8.99999999995,203
1.56887,1.19026,7,left,-4.99999999996,508
1.56887,1.19026,7,right,-4.99999999995,745
1.56887,1.19026,7,up,-4.99999999995,666
1.56887,1.19026,7,down,-4.99999999995,568
1.56887,1.19026,7,fire,-8.99999999995,189
1.56887,1.19026,8,left,-4.99999999996,558
1.56887,1.19026,8,right,-4.99999999996,771
1.56887,1.19026,8,up,-4.99999999996,706
1.56887,1.19026,8,down,-4.99999999996,555
1.56887,1.19026,8,fire,-8.99999999996,208
1.56887,1.57079,0,left,-4.99999999996,545
1.56887,1.57079,0,right,-4.99999999995,769
1.56887,1.57079,0,up,-4.99999999995,688
1.56887,1.57079,0,down,-4.99999999996,489
1.56887,1.57079,0,fire,-8.99999999995,152
1.56887,1.57079,1,left,-4.99999999996,611
1.56887,1.57079,1,right,-4.99999999996,804
1.56887,1.57079,1,up,-4.99999999996,694
1.56887,1.57079,1,down,-4.99999999996,489
1.56887,1.57079,1,fire,-8.99999999996,204
1.56887,1.57079,2,left,-4.99999999996,521
1.56887,1.57079,2,right,-4.99999999995,683
1.56887,1.57079,2,up,-4.99999999995,654
1.56887,1.57079,2,down,-4.99999999995,494
1.56887,1.57079,2,fire,-8.99999999995,158
1.56887,1.57079,3,left,-4.99999999995,627
1.56887,1.57079,3,right,-4.99999999995,701
1.56887,1.57079,3,up,-4.99999999995,664
1.56887,1.57079,3,down,-4.99999999996,488
1.56887,1.57079,3,fire,-8.99999999996,170
1.56887,1.57079,4,left,7.42371195912,669
1.56887,1.57079,4,right,7.66480260011,869
1.56887,1.57079,4,up,-0.330996608433,743
1.56887,1.57079,4,down,8.23103445858,710
1.56887,1.57079,4,fire,1245.05376045,421
1.56887,1.57079,5,left,-4.99999999996,574
1.56887,1.57079,5,right,-4.99999999995,735
1.56887,1.57079,5,up,-4.99999999995,693
1.56887,1.57079,5,down,-4.99999999995,503
1.56887,1.57079,5,fire,-8.99999999995,177
1.56887,1.57079,6,left,-4.99999999996,558
1.56887,1.57079,6,right,-4.99999999996,680
1.56887,1.57079,6,up,-4.99999999996,697
1.56887,1.57079,6,down,-4.99999999996,517
1.56887,1.57079,6,fire,-8.99999999996,180
1.56887,1.57079,7,left,-4.99999999995,546
1.56887,1.57079,7,right,-4.99999999995,651
1.56887,1.57079,7,up,-4.99999999995,624
1.56887,1.57079,7,down,-4.99999999995,483
1.56887,1.57079,7,fire,-8.99999999995,158
1.56887,1.57079,8,left,-4.99999999996,557
1.56887,1.57079,8,right,-4.99999999996,754
1.56887,1.57079,8,up,-4.99999999996,683
1.56887,1.57079,8,down,-4.99999999996,484
1.56887,1.57079,8,fire,-8.99999999996,181
1.56887,1.95132,0,left,-4.99999999995,638
1.56887,1.95132,0,right,-4.99999999995,692
1.56887,1.95132,0,up,-4.99999999996,565
1.56887,1.95132,0,down,-4.99999999995,545
1.56887,1.95132,0,fire,-8.99999999995,170
1.56887,1.95132,1,left,-4.99999999996,560
1.56887,1.95132,1,right,-4.99999999996,734
1.56887,1.95132,1,up,-4.99999999996,638
1.56887,1.95132,1,down,-4.99999999996,570
1.56887,1.95132,1,fire,-8.99999999996,156
1.56887,1.95132,2,left,-4.99999999996,540
1.56887,1.95132,2,right,-4.99999999995,653
1.56887,1.95132,2,up,-4.99999999995,572
1.56887,1.95132,2,down,-4.99999999995,507
1.56887,1.95132,2,fire,-8.99999999995,136
1.56887,1.95132,3,left,-4.99999999995,618
1.56887,1.95132,3,right,-4.99999999995,642
1.56887,1.95132,3,up,-4.99999999995,569
1.56887,1.95132,3,down,-4.99999999995,508
1.56887,1.95132,3,fire,-8.99999999994,153
1.56887,1.95132,4,left,-4.63235676156,409
1.56887,1.95132,4,right,6.06358970634,525
1.56887,1.95132,4,up,-1.22800827853,438
1.56887,1.95132,4,down,-1.75263018134,650
1.56887,1.95132,4,fire,-5.61096127987,281
1.56887,1.95132,5,left,-4.99999999996,551
1.56887,1.95132,5,right,-4.99999999995,682
1.56887,1.95132,5,up,-4.99999999995,579
1.56887,1.95132,5,down,-4.99999999995,525
1.56887,1.95132,5,fire,-8.99999999995,171
1.56887,1.95132,6,left,-4.99999999996,565
1.56887,1.95132,6,right,-4.99999999996,696
1.56887,1.95132,6,up,-4.99999999996,594
1.56887,1.95132,6,down,-4.99999999996,530
1.56887,1.95132,6,fire,-8.99999999995,165
1.56887,1.95132,7,left,-4.99999999995,550
1.56887,1.95132,7,right,-4.99999999995,600
1.56887,1.95132,7,up,-4.99999999995,552
1.56887,1.95132,7,down,-4.99999999995,487
1.56887,1.95132,7,fire,-8.99999999995,148
1.56887,1.95132,8,left,-4.99999999996,596
1.56887,1.95132,8,right,-4.99999999996,658
1.56887,1.95132,8,up,-4.99999999996,576
1.56887,1.95132,8,down,-4.99999999996,525
1.56887,1.95132,8,fire,-8.99999999996,179
2.05628,1.19026,0,left,-4.99999999996,536
2.05628,1.19026,0,right,-4.99999999996,575
2.05628,1.19026,0,up,-4.99999999996,646
2.05628,1.19026,0,down,-4.99999999996,558
2.05628,1.19026,0,fire,-8.99999999995,175
2.05628,1.19026,1,left,-4.99999999996,530
2.05628,1.19026,1,right,-4.99999999996,577
2.05628,1.19026,1,up,-4.99999999996,639
2.05628,1.19026,1,down,-4.99999999996,547
2.05628,1.19026,1,fire,-8.99999999995,161
2.05628,1.19026,2,left,-4.99999999995,524
2.05628,1.19026,2,right,-4.99999999996,547
2.05628,1.19026,2,up,-4.99999999995,626
2.05628,1.19026,2,down,-4.99999999995,519
2.05628,1.19026,2,fire,-8.99999999995,169
2.05628,1.19026,3,left,-4.99999999995,527
2.05628,1.19026,3,right,-4.99999999995,563
2.05628,1.19026,3,up,-4.99999999995,602
2.05628,1.19026,3,down,-4.99999999995,534
2.05628,1.19026,3,fire,-8.99999999986,169
2.05628,1.19026,4,left,-1.72048259482,469
2.05628,1.19026,4,right,1.23481480493,498
2.05628,1.19026,4,up,8.84450005492,695
2.05628,1.19026,4,down,0.747059011607,454
2.05628,1.19026,4,fire,-4.3074749518,226
2.05628,1.19026,5,left,-4.99999999996,541
2.05628,1.19026,5,right,-4.99999999996,569
2.05628,1.19026,5,up,-4.99999999995,638
2.05628,1.19026,5,down,-4.99999999995,537
2.05628,1.19026,5,fire,-8.99999999995,165
2.05628,1.19026,6,left,-4.99999999996,530
2.05628,1.19026,6,right,-4.99999999996,550
2.05628,1.19026,6,up,-4.99999999996,632
2.05628,1.19026,6,down,-4.99999999996,533
2.05628,1.19026,6,fire,-8.99999999994,145
2.05628,1.19026,7,left,-4.99999999995,497
2.05628,1.19026,7,right,-4.99999999995,531
2.05628,1.19026,7,up,-4.99999999995,598
2.05628,1.19026,7,down,-4.99999999995,550
2.05628,1.19026,7,fire,-8.99999999991,146
2.05628,1.19026,8,left,-4.99999999996,525
2.05628,1.19026,8,right,-4.99999999996,550
2.05628,1.19026,8,up,-4.99999999996,609
2.05628,1.19026,8,down,-4.99999999996,528
2.05628,1.19026,8,fire,-8.99999999995,159
2.05628,1.57079,0,left,-4.99999999995,602
2.05628,1.57079,0,right,-4.99999999995,604
2.05628,1.57079,0,up,-4.99999999995,630
2.05628,1.57079,0,down,-4.99999999996,508
2.05628,1.57079,0,fire,-8.99999999995,180
2.05628,1.57079,1,left,-4.99999999996,583
2.05628,1.57079,1,right,-4.99999999996,616
2.05628,1.57079,1,up,-4.99999999996,675
2.05628,1.57079,1,down,-4.99999999996,505
2.05628,1.57079,1,fire,-8.99999999995,137
2.05628,1.57079,2,left,-4.99999999995,545
2.05628,1.57079,2,right,-4.99999999995,550
2.05628,1.57079,2,up,-4.99999999995,611
2.05628,1.57079,2,down,-4.99999999995,498
2.05628,1.57079,2,fire,-8.99999999991,158
2.05628,1.57079,3,left,-4.99999999995,569
2.05628,1.57079,3,right,-4.99999999995,545
2.05628,1.57079,3,up,-4.99999999995,584
2.05628,1.57079,3,down,-4.99999999995,494
2.05628,1.57079,3,fire,-8.99999999995,182
2.05628,1.57079,4,left,7.0924859887,736
2.05628,1.57079,4,right,2.3052313421,564
2.05628,1.57079,4,up,4.31199927891,564
2.05628,1.57079,4,down,4.37388413498,579
2.05628,1.57079,4,fire,6.78105093639,349
2.05628,1.57079,5,left,-4.99999999995,605
2.05628,1.57079,5,right,-4.99999999996,533
2.05628,1.57079,5,up,-4.99999999995,627
2.05628,1.57079,5,down,-4.99999999995,499
2.05628,1.57079,5,fire,-8.99999999995,146
2.05628,1.57079,6,left,-4.99999999996,550
2.05628,1.57079,6,right,-4.99999999996,552
2.05628,1.57079,6,up,-4.99999999996,609
2.05628,1.57079,6,down,-4.99999999996,494
2.05628,1.57079,6,fire,-8.99999999994,160
2.05628,1.57079,7,left,-4.99999999995,508
2.05628,1.57079,7,right,-4.99999999995,533
2.05628,1.57079,7,up,-4.99999999995,571
2.05628,1.57079,7,down,-4.99999999995,496
2.05628,1.57079,7,fire,-8.99999999991,154
2.05628,1.57079,8,left,-4.99999999996,584
2.05628,1.57079,8,right,-4.99999999996,588
2.05628,1.57079,8,up,-4.99999999996,621
2.05628,1.57079,8,down,-4.99999999996,504
2.05628,1.57079,8,fire,-8.99999999995,168
2.05628,1.95132,0,left,-4.99999999995,599
2.05628,1.95132,0,right,-4.99999999995,548
2.05628,1.95132,0,up,-4.99999999995,553
2.05628,1.95132,0,down,-4.99999999995,520
2.05628,1.95132,0,fire,-8.99999999995,160
2.05628,1.95132,1,left,-4.99999999996,658
2.05628,1.95132,1,right,-4.99999999996,588
2.05628,1.95132,1,up,-4.99999999995,577
2.05628,1.95132,1,down,-4.99999999996,521
2.05628,1.95132,1,fire,-8.99999999995,149
2.05628,1.95132,2,left,-4.99999999995,562
2.05628,1.95132,2,right,-4.99999999995,545
2.05628,1.95132,2,up,-4.99999999995,544
2.05628,1.95132,2,down,-4.99999999995,515
2.05628,1.95132,2,fire,-8.99999999995,144
2.05628,1.95132,3,left,-4.99999999995,554
2.05628,1.95132,3,right,-4.99999999995,540
2.05628,1.95132,3,up,-4.99999999995,526
2.05628,1.95132,3,down,-4.99999999995,504
2.05628,1.95132,3,fire,-8.9999999999,133
2.05628,1.95132,4,left,-4.2644117516,409
2.05628,1.95132,4,right,-4.57866576653,395
2.05628,1.95132,4,up,-4.6272866988,375
2.05628,1.95132,4,down,10.6833520228,537
2.05628,1.95132,4,fire,-5.83449917235,142
2.05628,1.95132,5,left,-4.99999999995,608
2.05628,1.95132,5,right,-4.99999999995,554
2.05628,1.95132,5,up,-4.99999999995,560
2.05628,1.95132,5,down,-4.99999999995,534
2.05628,1.95132,5,fire,-8.99999999995,165
2.05628,1.95132,6,left,-4.99999999996,587
2.05628,1.95132,6,right,-4.99999999996,556
2.05628,1.95132,6,up,-4.99999999996,562
2.05628,1.95132,6,down,-4.99999999996,506
2.05628,1.95132,6,fire,-8.99999999996,172
2.05628,1.95132,7,left,-4.99999999995,516
2.05628,1.95132,7,right,-4.99999999995,529
2.05628,1.95132,7,up,-4.99999999995,529
2.05628,1.95132,7,down,-4.99999999995,495
2.05628,1.95132,7,fire,-8.99999999973,136
2.05628,1.95132,8,left,-4.99999999996,577
2.05628,1.95132,8,right,-4.99999999996,563
2.05628,1.95132,8,up,-4.99999999996,559
2.05628,1.95132,8,down,-4.99999999996,507
2.05628,1.95132,8,fire,-8.99999999996,156
